slug,programXUrl,programInstagramUrl,recruitingQuestionnaireUrl,recruitsPageUrl,sourceUrl,confidence,verifiedAt,reviewStatus
gaston-college,,,,,https://gastonsports.com/sports/baseball,LOW,,NO_LINKS_FOUND
crowder-college,,,,,https://crowderathletics.com/sports/baseball,LOW,,FETCH_FAILED
triton-college,https://x.com/@TC_Baseball1,https://instagram.com/trojans_.baseball,,,https://tritonathletics.com/sports/baseball,LOW,,NEEDS_REVIEW
