collegeId,collegeName,collegeSlug,city,state,legacyDivision,programId,programDivision,collegeConference,programConference,collegeProgramWebsiteUrl,baseballWebsiteUrl,coachCount,headCoachCount
cmo2weddu0000ld04vi5vzrqm,TEST,test,,,NCAA Division I,cmpwv5guf0001kz04awlnmbdf,,ACC,,https://gastondayathletics.com/main/teamschedule/id/3823307/seasonid/4953776,https://gastondayathletics.com/main/teamschedule/id/3823307/seasonid/4953776,0,0
