matchType,normalizedValue,groupSize,collegeId,collegeName,collegeSlug,city,state,legacyDivision,programId,programDivision,conference,baseballWebsiteUrl,coachCount
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox067kl0083qtgczg7bx4q5,Midland,midland,,NE,,cmox067l90085qtgcpz55jo7s,NAIA,Great Plains Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/midland,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox067ly0086qtgcybk0ndn8,Midway,midway,,KY,,cmox067ml0088qtgcdv6unyqj,NAIA,River States Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/midway,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs10i004iqt4welwstpp9,Milligan,milligan,,TN,,cmowzs117004kqt4w9k7aw4j0,NAIA,Appalachian Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/milligantn,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs11x004lqt4wcw37qxqh,Mission,mission,,MO.,,cmowzs12n004nqt4w44dc6uw4,NAIA,American Midwest Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/missionmo,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox067q3008fqtgcc3zc2s24,Missouri Baptist,missouri-baptist,,MO,,cmox067qq008hqtgckyfy4q3z,NAIA,American Midwest Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/missouribaptist,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox067rf008iqtgcqv98xxm2,Missouri Valley,missouri-valley,,MO,,cmox067s3008kqtgch1imoxph,NAIA,Heart of America Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/missourivalley,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs13d004oqt4wgedrj6i3,Mobile,mobile,,ALA.,,cmowzs144004qqt4wstmf8bgo,NAIA,Southern States Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/mobile,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs14u004rqt4wk2sj18ho,Montreat,montreat,,NC,,cmowzs15k004tqt4wmvxkhql8,NAIA,Appalachian Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/montreatnc,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs16a004uqt4wruulohb5,Morningside,morningside,,IA,,cmowzs170004wqt4wqy5178q8,NAIA,Great Plains Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/morningside,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox067wv008uqtgc1vodg7t1,Morris,morris,,SC,,cmox067xj008wqtgc9eh7f0b2,NAIA,Continental Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/morris,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox067y8008xqtgcqmlq9nbw,Mount Marty,mount-marty,,SD,,cmox067yw008zqtgcfz6hy3yh,NAIA,Great Plains Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/mountmarty,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox067zj0090qtgc8tlprwtb,Mount Mercy,mount-mercy,,IA,,cmox068050092qtgc1z1squro,NAIA,Heart of America Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/mountmercy,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs17v004xqt4wvfj3aff3,Mount Vernon Nazarene,mount-vernon-nazarene,,OH,,cmowzs18l004zqt4wimaa4ael,NAIA,Crossroads League,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/mountvernonnazareneoh,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs19b0050qt4wx2g99sqw,Nelson,nelson,,TX,,cmowzs1a50052qt4wwu6iplj9,NAIA,Sooner Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/nelsontexas,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox068270096qtgcwygf9q49,New College of Florida,new-college-of-florida,,FL,,cmox0682v0098qtgc8pecb1dt,NAIA,The Sun Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/newcollegeofflorida,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1aw0053qt4wrwplawbf,Northwestern,northwestern,,IA,,cmowzs1bo0055qt4wob02fmwj,NAIA,Great Plains Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/northwestern,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox0684y009cqtgca2arq0at,Northwestern Ohio,northwestern-ohio,,OH,,cmox0685n009eqtgcdvg27ftq,NAIA,Wolverine-Hoosier Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/northwesternohio,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox068ed009xqtgcluu00ea6,OUAZ,ouaz,,AZ,,cmox068f0009zqtgchb2ahuov,NAIA,Great Southwest Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/ouaz,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1cg0056qt4w6u7raqqy,Oakland City,oakland-city,,IN,,cmowzs1d60058qt4wyyes0u49,NAIA,River States Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/oaklandcity,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1dw0059qt4w4xp8tyqi,Oakwood,oakwood,,AL,,cmowzs1em005bqt4wy7jzp16v,NAIA,HBCU Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/oakwoodal,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox06893009lqtgc3tmk8itu,Oklahoma Wesleyan,oklahoma-wesleyan,,OK,,cmox0689q009nqtgcz4ipk7b3,NAIA,Kansas Collegiate Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/oklahomawesleyan,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1fe005cqt4w0s54p5m8,Olivet Nazarene,olivet-nazarene,,IL,,cmowzs1g5005eqt4wukamkj7q,NAIA,Chicagoland Collegiate Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/olivetnazareneil,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox068bq009rqtgc9w14f64u,Oregon Tech,oregon-tech,,OR,,cmox068ce009tqtgcxdx5dgix,NAIA,Cascade Collegiate Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/oregontech,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1gw005fqt4wv7ntre67,Ottawa,ottawa,,KAN.,,cmowzs1hl005hqt4w5u5oqt6p,NAIA,Kansas Collegiate Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/ottawa,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox068fn00a0qtgc5m18fxv4,Our Lady of the Lake,our-lady-of-the-lake,,TX,,cmox068gh00a2qtgcokpfieyr,NAIA,Red River Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/ourladyofthelake,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox068h500a3qtgcyxillt4u,Park,park,,MO,,cmox068ht00a5qtgcrguqmapu,NAIA,Heart of America Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/park,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1ib005iqt4w3i7tnck9,Park-Gilbert,park-gilbert,,AZ,,cmowzs1j1005kqt4w6lezmfao,NAIA,Great Southwest Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/parkgilbertaz,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox068jq00a9qtgc4gcrrdbl,Peru State,peru-state,,NE,,cmox068ke00abqtgcsry8wwsl,NAIA,Heart of America Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/perustate,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1jr005lqt4womndsl7h,Philander Smith,philander-smith,,AR,,cmowzs1kh005nqt4wlynyw4it,NAIA,HBCU Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/philandersmithar,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1l7005oqt4wcore2glb,Pikeville,pikeville,,KY,,cmowzs1lx005qqt4weh3t7mgs,NAIA,Appalachian Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/pikevilleky,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox068ny00aiqtgc74yuw2t8,Point,point,,GA,,cmox068om00akqtgcrhsoe43o,NAIA,Southern States Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/point,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1mn005rqt4wreae274s,Providence Christian,providence-christian,,CA,,cmowzs1nc005tqt4woz6kqniw,NAIA,North Star Athletic Association,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/providencechristianca,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1o3005uqt4wpekfzkhk,Reinhardt,reinhardt,,GA.,,cmowzs1ou005wqt4wp2qt9w0a,NAIA,Appalachian Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/reinhardtga,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox068ry00arqtgctwx7egcp,Rio Grande,rio-grande,,OH,,cmox068sm00atqtgcivjckkep,NAIA,River States Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/riogrande,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1pl005xqt4w10de1dc1,Rochester Christian,rochester-christian,,MICH.,,cmowzs1qd005zqt4w3ztrgtxk,NAIA,Wolverine-Hoosier Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/rochesterchristianmich,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1r40060qt4waqra6rcg,Rust,rust,,MS,,cmowzs1ru0062qt4wsf57vlws,NAIA,HBCU Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/rustms,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1sl0063qt4w2c8vrz25,Saint Francis,saint-francis,,IN,,cmowzs1tf0065qt4wf2jc26kg,NAIA,Crossroads League,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/saintfrancisin,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox068x900b3qtgciov963rh,Saint Mary,saint-mary,,KS,,cmox068xz00b5qtgcl2eh84um,NAIA,Kansas Collegiate Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/saintmary,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1u50066qt4whaf1rcgo,Saint Xavier,saint-xavier,,IL,,cmowzs1uv0068qt4wyufvos4m,NAIA,Chicagoland Collegiate Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/saintxavieril,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox068zw00b9qtgcnky6lc4v,Shawnee State,shawnee-state,,OH,,cmox0690k00bbqtgc8p54iimz,NAIA,River States Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/shawneestate,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox0691700bcqtgctrse79j7,Siena Heights,siena-heights,,MI,,cmox0691w00beqtgc46g9qx8a,NAIA,Wolverine-Hoosier Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/sienaheights,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1vl0069qt4wsqb6a8yr,Simpson,simpson,,CA,,cmowzs1wc006bqt4wog3ldsij,NAIA,North Star Athletic Association,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/simpsonca,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1x2006cqt4wjutn86j4,Southeastern,southeastern,,FLA.,,cmowzs1xs006eqt4wh9yb3erb,NAIA,The Sun Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/southeastern,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs1yj006fqt4wp698q3i9,Southern University at New Orleans,southern-university-at-new-orleans,,LA,,cmowzs1zb006hqt4w9cv36ie1,NAIA,HBCU Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/southernuniversityatneworleansla,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox0696p00boqtgcoxda72a3,Southwest,southwest,,NM,,cmox0697h00bqqtgc82xhph2g,NAIA,Red River Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/southwest,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox0698600brqtgczygal4sl,Southwestern,southwestern,,KS,,cmox0698w00btqtgc1htl07a9,NAIA,Kansas Collegiate Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/southwestern,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox0699k00buqtgcpx2iqyzz,Spartanburg Methodist,spartanburg-methodist,,SC,,cmox069a900bwqtgcvzp0sse7,NAIA,Continental Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/spartanburgmethodist,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs204006iqt4wpgwrqfh7,Spring Arbor,spring-arbor,,MICH.,,cmowzs20u006kqt4wpz9h7cyh,NAIA,Crossroads League,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/springarbormi,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs21j006lqt4wffal58bl,St. Ambrose,st-ambrose,,IA,,cmowzs229006nqt4w7on28728,NAIA,Chicagoland Collegiate Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/stambroseia,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs230006oqt4wqumb05n0,St. Andrews,st-andrews,,NC,,cmowzs23s006qqt4wutg7bj5o,NAIA,Appalachian Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/standrewsnc,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs24h006rqt4wfge0sbob,St. Francis,st-francis,,IL,,cmowzs256006tqt4wpfjtc5gd,NAIA,Chicagoland Collegiate Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/stfrancisil,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs25w006uqt4w8e2l0xp7,St. Thomas,st-thomas,,FLA.,,cmowzs26n006wqt4ww0ftc7cs,NAIA,The Sun Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/stthomas,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox069ho00ccqtgc42y9kmfr,Sterling,sterling,,KS,,cmox069ic00ceqtgcdf68glfw,NAIA,Kansas Collegiate Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/sterling,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox069iz00cfqtgc6ijvh9gn,Stillman,stillman,,AL,,cmox069jn00chqtgcwwpupmtc,NAIA,HBCU Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/stillman,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox069kd00ciqtgcfmpgoiet,Tabor,tabor,,KS,,cmox069l200ckqtgctpak8c8c,NAIA,Kansas Collegiate Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/tabor,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs27g006xqt4wpaqxe1jx,Talladega,talladega,,AL,,cmowzs287006zqt4w4eidxuh3,NAIA,HBCU Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/talladegaal,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs28y0070qt4wel8w9307,Taylor,taylor,,IN,,cmowzs29o0072qt4we5nkbniu,NAIA,Crossroads League,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/taylorin,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox069oi00crqtgc031n7wau,Tennessee Southern,tennessee-southern,,TN,,cmox069p800ctqtgctx8gnsad,NAIA,Southern States Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/tennesseesouthern,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox069px00cuqtgcav6r1c9b,Tennessee Wesleyan,tennessee-wesleyan,,TN,,cmox069qm00cwqtgctmeoi8kx,NAIA,Appalachian Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/tennesseewesleyan,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox069rb00cxqtgc4ygzwzwx,Texas A&M  Texarkana,texas-a-and-m-texarkana,,TX,,cmox069s000czqtgclertoc9x,NAIA,Red River Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/texasamtexarkana,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox069sn00d0qtgcjtotjzzk,Texas College,texas-college,,TX,,cmox069ta00d2qtgce5kg87su,NAIA,Red River Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/texascollege,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs2af0073qt4wn3t65h57,The Master's,the-master-s,,CALIF.,,cmowzs2b80075qt4w42rn3r24,NAIA,Great Southwest Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/themasters,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox069va00d6qtgcn0ndzzas,Thomas,thomas,,GA,,cmox069w000d8qtgc3rhehrz6,NAIA,Southern States Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/thomas,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs2c00076qt4wck5u0njl,Tougaloo,tougaloo,,MISS.,,cmowzs2cu0078qt4wfkoltfoo,NAIA,HBCU Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/tougalooms,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs2dj0079qt4w9wire00s,Trinity Christian,trinity-christian,,IL,,cmowzs2ea007bqt4wggve5lyd,NAIA,Chicagoland Collegiate Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/trinitychristianil,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox069zr00dfqtgcntxrsrbb,Truett McConnell,truett-mcconnell,,GA,,cmox06a0f00dhqtgcqw2s1nih,NAIA,Appalachian Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/truettmcconnell,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox06a1200diqtgc2xj3i2cg,UHSP,uhsp,,MO,,cmox06a1v00dkqtgc0ies32dk,NAIA,American Midwest Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/uhsp,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox06a2l00dlqtgcos7i4rt9,Union Commonwealth,union-commonwealth,,KY,,cmox06a3800dnqtgcivxehje8,NAIA,Appalachian Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/unioncommonwealth,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox06a3v00doqtgcld51s5r9,Valley City State,valley-city-state,,ND,,cmox06a4l00dqqtgcvoggwqr1,NAIA,North Star Athletic Association,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/valleycitystate,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox06a5900drqtgcpbq8mglc,Viterbo,viterbo,,WI,,cmox06a5y00dtqtgcmh4agtar,NAIA,Chicagoland Collegiate Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/viterbo,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox06a6m00duqtgchsc3tg7p,Voorhees University,voorhees-university,,SC,,cmox06a7b00dwqtgch8sp1gzy,NAIA,HBCU Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/voorheesuniversity,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs2sk0083qt4w86xf1nts,WVU Tech,wvu-tech,,WV,,cmowzs2tb0085qt4wljtb247g,NAIA,River States Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/wvutechwv,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox06a7z00dxqtgcs2lyeo4e,Waldorf,waldorf,,IA,,cmox06a8n00dzqtgcigsavox2,NAIA,Great Plains Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/waldorf,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs2f3007cqt4wlgcn8jot,Warner,warner,,FL,,cmowzs2fy007eqt4wporcz9db,NAIA,The Sun Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/warnerfl,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs2gq007fqt4wgjsjkut7,Wayland Baptist,wayland-baptist,,TX,,cmowzs2hf007hqt4wiboc02ai,NAIA,Sooner Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/waylandbaptisttx,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs2i6007iqt4w14hrvqae,Webber International,webber-international,,FL,,cmowzs2iy007kqt4wynurq5n1,NAIA,The Sun Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/webberinternationalfl,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs2jp007lqt4wmxd5vtd8,Westcliff,westcliff,,CALIF.,,cmowzs2kf007nqt4wyiw47c68,NAIA,North Star Athletic Association,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/westcliffca,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs2l5007oqt4wmemu4ojg,Wilberforce,wilberforce,,OH,,cmowzs2lw007qqt4wl0ygs241,NAIA,HBCU Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/wilberforceoh,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs2ml007rqt4wz5m3qzym,Wiley,wiley,,TX,,cmowzs2nb007tqt4wgg7kxjii,NAIA,HBCU Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/wileytx,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs2o1007uqt4wvnc6ovj3,William Carey,william-carey,,MISS.,,cmowzs2ot007wqt4wcbfrmtnj,NAIA,Southern States Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/williamcareyms,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs2pm007xqt4w66z0cj3f,William Penn,william-penn,,IA,,cmowzs2qc007zqt4w6rioofpa,NAIA,Heart of America Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/williampennia,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmox06aiz00elqtgcfku2eu2a,William Woods,william-woods,,MO,,cmox06ajn00enqtgcq6ujzhg8,NAIA,American Midwest Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/williamwoodsmo,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs2r40080qt4w48qaj7mu,Williams Baptist,williams-baptist,,AR,,cmowzs2ru0082qt4wastg3u95,NAIA,American Midwest Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/williamsbaptistar,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs2u20086qt4w33qae7md,Xavier,xavier,,LA.,,cmowzs2ut0088qt4wx9sruh8g,NAIA,Red River Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/xavierla,0
WEBSITE_HOSTNAME,naiastats.prestosports.com,181,cmowzs2vl0089qt4wbu7rzs9n,York,york,,NE,,cmowzs2wd008bqt4w074vk659,NAIA,Kansas Collegiate Athletic Conference,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/yorkne,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o0dw0000qtbkh1ptknlj,Alexandria Technical & Community College,alexandria-technical-and-community-college,,MN,,cmox2o0gc0002qtbkooc5ob7q,NJCAA_D3,Region 13,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/alexandriatechnicalcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox234et0000qtfk8px55yy1,Allegany College of Maryland,allegany-college-of-maryland,,ND,,cmox234jo0002qtfkeo5nmtnj,NJCAA_D2,Region 20,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/alleganycollegeofmaryland,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gesh0000qtsgs8vvl5m1,Allen County Community College,allen-county-community-college,,KS,,cmox1gew60002qtsgfojzsopb,NJCAA_D1,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/allencountycommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox234m30003qtfkct75nb3j,Alpena Community College,alpena-community-college,,MI,,cmox234mt0005qtfk1a2l1pzl,NJCAA_D2,Region 12,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/alpenacommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1geyb0003qtsgpr2889g6,Alvin Community College,alvin-community-college,,TX,,cmox1gez00005qtsgmco911b0,NJCAA_D1,Region 14,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/alvincommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gezp0006qtsgkj63ex7n,Amarillo College,amarillo-college,,TX,,cmox1gf0e0008qtsgtm1uuc7v,NJCAA_D1,Region 5,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/amarillocollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gf130009qtsg5t8u03t9,Andrew College,andrew-college,,GA,,cmox1gf1s000bqtsgmodcc72o,NJCAA_D1,Region 17,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/andrewcollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gf2i000cqtsgqvk0bc2b,Angelina College,angelina-college,,TX,,cmox1gf36000eqtsgna8lhs62,NJCAA_D1,Region 14,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/angelinacollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox234nk0006qtfk9kcfd0gh,Anne Arundel Community College,anne-arundel-community-college,,MD,,cmox234oa0008qtfkb9m06eg2,NJCAA_D2,Region 20,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/annearundelcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o0i10003qtbkbuwc3e6d,Anoka-Ramsey Community College,anoka-ramsey-community-college,,MN,,cmox2o0ir0005qtbkrlhogx8c,NJCAA_D3,Region 13,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/anokaramseycommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gf3v000fqtsgrot5pubs,Arizona Western College,arizona-western-college,,AZ,,cmox1gf4j000hqtsgk8ekjarh,NJCAA_D1,Region 1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/arizonawesterncollege,0
