programId,collegeId,collegeName,collegeSlug,city,state,conference,baseballWebsiteUrl,hasBaseballWebsite,coachCount
cmou6ba0j00abqtic3zfv6xc8,cmou6b9zt00a9qticvdpbknf5,Butler University,butler-university,Indianapolis,IN,Big East,,false,0
